returned,Order ID,region,Customer ID,Product ID
Yes,ORD-377,Northern Europe,CUS-MG-HOM-377,FUR-CH-377
Yes,ORD-378,Oceania,CUS-CD-CON-378,FUR-BO-378
Yes,ORD-379,Eastern US,CUS-DB-CON-379,TEC-MA-379
Yes,ORD-380,Oceania,CUS-CS-CON-380,OFF-ST-380
Yes,ORD-381,Oceania,CUS-AF-CON-381,TEC-PH-381
Yes,ORD-382,Southern Asia,CUS-BN-COR-382,TEC-PH-382
Yes,ORD-383,Eastern Africa,CUS-GG-COR-383,TEC-CO-383
Yes,ORD-384,Northern Europe,CUS-EM-CON-384,TEC-PH-384
Yes,ORD-385,Eastern Asia,CUS-BS-CON-385,OFF-ST-385
Yes,ORD-386,Western Europe,CUS-AC-CON-386,FUR-TA-386
Yes,ORD-387,Southern Europe,CUS-CK-CON-387,TEC-CO-387
Yes,ORD-388,Eastern Asia,CUS-JD-COR-388,FUR-BO-388
Yes,ORD-389,Eastern Europe,CUS-CC-CON-389,FUR-TA-389
Yes,ORD-390,Western Africa,CUS-MS-CON-390,TEC-MA-390
Yes,ORD-391,Oceania,CUS-AS-CON-391,OFF-PA-391
Yes,ORD-392,Southeastern Asia,CUS-GT-CON-392,FUR-CH-392
Yes,ORD-393,Western Europe,CUS-CL-HOM-393,TEC-PH-393
Yes,ORD-394,Eastern Europe,CUS-MM-CON-394,TEC-PH-394
Yes,ORD-395,Southeastern Asia,CUS-CM-CON-395,FUR-BO-395
Yes,ORD-396,Eastern Asia,CUS-DB-CON-396,TEC-PH-396
Yes,ORD-397,Oceania,CUS-JW-COR-397,OFF-ST-397
Yes,ORD-398,Western Europe,CUS-BN-COR-398,OFF-AP-398
Yes,ORD-399,Eastern US,CUS-JC-CON-399,FUR-CH-399
Yes,ORD-400,Eastern Asia,CUS-HL-CON-400,FUR-TA-400
Yes,ORD-401,Southern Asia,CUS-LH-CON-401,OFF-ST-401
Yes,ORD-402,Eastern Europe,CUS-DV-COR-402,FUR-BO-402
Yes,ORD-403,Eastern Europe,CUS-BT-HOM-403,FUR-TA-403
Yes,ORD-404,Central America,CUS-BM-COR-404,TEC-PH-404
Yes,ORD-405,Western Europe,CUS-MG-COR-405,TEC-CO-405
Yes,ORD-406,Southern Africa,CUS-AS-CON-406,OFF-BI-406
Yes,ORD-407,Western Asia,CUS-FC-HOM-407,FUR-CH-407
Yes,ORD-408,Central America,CUS-TT-CON-408,FUR-BO-408
Yes,ORD-409,Western Asia,CUS-CY-COR-409,TEC-CO-409
Yes,ORD-410,Western Europe,CUS-SJ-CON-410,TEC-PH-410
Yes,ORD-411,South America,CUS-PB-HOM-411,TEC-PH-411
Yes,ORD-412,Southeastern Asia,CUS-BP-CON-412,TEC-AC-412
Yes,ORD-413,Northern Europe,CUS-RW-CON-413,TEC-CO-413
Yes,ORD-414,Southern Asia,CUS-AS-CON-414,OFF-AR-414
Yes,ORD-415,Northern Europe,CUS-DB-HOM-415,FUR-TA-415
Yes,ORD-416,Northern Europe,CUS-DK-COR-416,TEC-CO-416
Yes,ORD-417,Eastern Asia,CUS-RW-COR-417,TEC-MA-417
Yes,ORD-418,Western Europe,CUS-PS-HOM-418,FUR-CH-418
Yes,ORD-419,Eastern US,CUS-AS-CON-419,OFF-BI-419
Yes,ORD-420,North Africa,CUS-AB-CON-420,OFF-BI-420
Yes,ORD-421,Caribbean,CUS-MO-HOM-421,OFF-AP-421
Yes,ORD-422,Western Europe,CUS-NF-HOM-422,OFF-AP-422
Yes,ORD-423,South America,CUS-MR-HOM-423,TEC-CO-423
Yes,ORD-424,Central America,CUS-CB-CON-424,TEC-PH-424
Yes,ORD-425,Eastern US,CUS-LC-CON-425,FUR-CH-425
Yes,ORD-426,Northern Europe,CUS-RA-COR-426,FUR-CH-426
Yes,ORD-427,Eastern US,CUS-MG-CON-427,TEC-PH-427
Yes,ORD-428,Oceania,CUS-AB-CON-428,TEC-PH-428
Yes,ORD-429,Western Asia,CUS-AB-CON-429,FUR-FU-429
Yes,ORD-430,Central US,CUS-EM-CON-430,OFF-AP-430
Yes,ORD-431,Western US,CUS-DJ-COR-431,OFF-AP-431
Yes,ORD-432,Central US,CUS-CD-CON-432,FUR-TA-432
Yes,ORD-433,Southern Europe,CUS-BO-CON-433,TEC-PH-433
Yes,ORD-434,Southern Asia,CUS-AB-CON-434,OFF-BI-434
Yes,ORD-435,South America,CUS-AB-CON-435,TEC-PH-435
Yes,ORD-436,Oceania,CUS-KM-CON-436,FUR-BO-436
Yes,ORD-437,Eastern Asia,CUS-SV-CON-437,TEC-AC-437
Yes,ORD-438,Oceania,CUS-BG-COR-438,FUR-CH-438
Yes,ORD-439,Southern US,CUS-CS-CON-439,FUR-BO-439
Yes,ORD-440,Central Africa,CUS-AB-CON-440,FUR-TA-440
Yes,ORD-441,North Africa,CUS-BD-CON-441,OFF-AP-441
Yes,ORD-442,Oceania,CUS-RF-COR-442,OFF-AP-442
Yes,ORD-443,Northern Europe,CUS-JE-COR-443,FUR-BO-443
Yes,ORD-444,Southern Asia,CUS-MG-HOM-444,FUR-BO-444
Yes,ORD-445,Western Europe,CUS-AB-CON-445,TEC-MA-445
Yes,ORD-446,Southeastern Asia,CUS-CC-CON-446,TEC-CO-446
Yes,ORD-447,Oceania,CUS-LT-CON-447,OFF-AP-447
Yes,ORD-448,Southern Asia,CUS-FH-COR-448,TEC-PH-448
Yes,ORD-449,Western Asia,CUS-BF-COR-449,TEC-PH-449
Yes,ORD-450,Southern US,CUS-CJ-CON-450,TEC-PH-450
Yes,ORD-451,Southern Asia,CUS-SH-COR-451,TEC-AC-451
Yes,ORD-452,Central America,CUS-SL-HOM-452,FUR-BO-452
Yes,ORD-453,Oceania,CUS-NC-CON-453,TEC-CO-453
Yes,ORD-454,Southern US,CUS-JB-COR-454,FUR-TA-454
Yes,ORD-455,Southern Africa,CUS-VG-COR-455,FUR-BO-455
Yes,ORD-456,Central America,CUS-TB-CON-456,FUR-TA-456
Yes,ORD-457,Western Asia,CUS-PS-HOM-457,OFF-AP-457
Yes,ORD-458,Southern Asia,CUS-BB-COR-458,FUR-BO-458
Yes,ORD-459,Western Europe,CUS-SG-CON-459,TEC-CO-459
Yes,ORD-460,Southern Europe,CUS-SP-CON-460,TEC-PH-460
Yes,ORD-461,Western US,CUS-NZ-HOM-461,TEC-CO-461
Yes,ORD-462,South America,CUS-Dp-HOM-462,TEC-PH-462
Yes,ORD-463,Southeastern Asia,CUS-GZ-CON-463,FUR-BO-463
Yes,ORD-464,Western Africa,CUS-AH-COR-464,OFF-AP-464
Yes,ORD-465,Central America,CUS-CB-CON-465,TEC-CO-465
Yes,ORD-466,Central America,CUS-SC-HOM-466,TEC-PH-466
Yes,ORD-467,Central America,CUS-AM-CON-467,FUR-CH-467
Yes,ORD-468,Eastern US,CUS-SC-COR-468,TEC-MA-468
Yes,ORD-469,Central America,CUS-JS-COR-469,OFF-AP-469
Yes,ORD-470,Central Africa,CUS-BS-COR-470,TEC-CO-470
Yes,ORD-471,South America,CUS-TC-CON-471,OFF-AP-471
Yes,ORD-472,North Africa,CUS-JL-CON-472,TEC-PH-472
Yes,ORD-473,Western Asia,CUS-Dp-HOM-473,FUR-CH-473
Yes,ORD-474,Southern Asia,CUS-NF-CON-474,TEC-PH-474
Yes,ORD-475,Western Europe,CUS-AS-CON-475,OFF-AP-475
Yes,ORD-476,Southern Asia,CUS-EL-HOM-476,FUR-BO-476
Yes,ORD-477,Southern Asia,CUS-FH-COR-477,FUR-BO-477
Yes,ORD-478,Southern Asia,CUS-LT-CON-478,FUR-TA-478
Yes,ORD-479,South America,CUS-BN-COR-479,OFF-AP-479
Yes,ORD-480,Western US,CUS-BP-CON-480,OFF-AP-480
Yes,ORD-481,Southeastern Asia,CUS-DM-COR-481,TEC-PH-481
Yes,ORD-482,Western Europe,CUS-AB-CON-482,TEC-PH-482
Yes,ORD-483,Western Europe,CUS-SM-HOM-483,OFF-ST-483
Yes,ORD-484,Caribbean,CUS-PM-HOM-484,FUR-BO-484
Yes,ORD-485,Eastern US,CUS-TS-COR-485,OFF-AP-485
Yes,ORD-486,Central Africa,CUS-TS-CON-486,TEC-PH-486
Yes,ORD-487,Eastern Asia,CUS-AM-CON-487,TEC-AC-487
Yes,ORD-488,Western Asia,CUS-LS-CON-488,TEC-PH-488
Yes,ORD-489,Southern Africa,CUS-DR-HOM-489,FUR-BO-489
Yes,ORD-490,Eastern US,CUS-AB-CON-490,OFF-ST-490
Yes,ORD-491,Western Europe,CUS-AB-CON-491,TEC-AC-491
Yes,ORD-492,Southeastern Asia,CUS-CM-COR-492,TEC-PH-492
Yes,ORD-493,Oceania,CUS-FG-HOM-493,OFF-AP-493
Yes,ORD-494,Western Asia,CUS-KN-HOM-494,OFF-AP-494
Yes,ORD-495,Central America,CUS-TB-CON-495,TEC-AC-495
Yes,ORD-496,Northern Europe,CUS-GM-CON-496,FUR-BO-496
Yes,ORD-497,Western US,CUS-AB-CON-497,OFF-AR-497
Yes,ORD-498,Southern Europe,CUS-JB-COR-498,TEC-CO-498
Yes,ORD-499,Eastern US,CUS-JS-CON-499,FUR-CH-499
Yes,ORD-500,Western US,CUS-AM-CON-500,TEC-CO-500
Yes,ORD-501,Northern Europe,CUS-SF-CON-501,TEC-PH-501
Yes,ORD-502,Southeastern Asia,CUS-AB-CON-502,OFF-ST-502
Yes,ORD-503,North Africa,CUS-JF-CON-503,FUR-CH-503
Yes,ORD-504,Central America,CUS-KH-CON-504,FUR-CH-504
Yes,ORD-505,Western Asia,CUS-DL-CON-505,TEC-PH-505
Yes,ORD-506,Western Europe,CUS-KN-COR-506,FUR-CH-506
Yes,ORD-507,Western US,CUS-SV-CON-507,OFF-ST-507
Yes,ORD-508,Southern Europe,CUS-MD-COR-508,TEC-CO-508
Yes,ORD-509,Western Africa,CUS-LS-COR-509,TEC-MA-509
Yes,ORD-510,Central America,CUS-JM-CON-510,FUR-CH-510
Yes,ORD-511,Southern Europe,CUS-AB-CON-511,TEC-AC-511
Yes,ORD-512,Oceania,CUS-CM-CON-512,FUR-CH-512
Yes,ORD-513,Western Asia,CUS-SS-COR-513,OFF-AP-513
Yes,ORD-514,Eastern US,CUS-BW-COR-514,TEC-MA-514
Yes,ORD-515,Eastern US,CUS-JE-COR-515,TEC-PH-515
Yes,ORD-516,South America,CUS-GH-CON-516,FUR-BO-516
Yes,ORD-517,Oceania,CUS-JK-CON-517,OFF-AP-517
Yes,ORD-518,Southern Asia,CUS-SM-HOM-518,OFF-AP-518
Yes,ORD-519,Western Europe,CUS-AB-CON-519,FUR-FU-519
Yes,ORD-520,Western Europe,CUS-GR-COR-520,FUR-TA-520
Yes,ORD-521,Western Asia,CUS-AB-CON-521,OFF-ST-521
Yes,ORD-522,Eastern US,CUS-DH-HOM-522,TEC-MA-522
Yes,ORD-523,Northern Europe,CUS-MM-COR-523,TEC-CO-523
Yes,ORD-524,Western US,CUS-SW-CON-524,FUR-CH-524
Yes,ORD-525,Western Europe,CUS-PM-HOM-525,TEC-PH-525
Yes,ORD-526,Central Asia,CUS-GH-CON-526,FUR-BO-526
Yes,ORD-527,Central Asia,CUS-JM-CON-527,OFF-AP-527
Yes,ORD-528,Western Europe,CUS-CM-CON-528,TEC-CO-528
Yes,ORD-529,Western US,CUS-SC-CON-529,TEC-PH-529
Yes,ORD-530,Southeastern Asia,CUS-GP-COR-530,OFF-AP-530
Yes,ORD-531,Southeastern Asia,CUS-AF-CON-531,OFF-AP-531
Yes,ORD-532,Western US,CUS-TS-CON-532,FUR-BO-532
Yes,ORD-533,Southern Africa,CUS-CR-CON-533,FUR-TA-533
Yes,ORD-534,Oceania,CUS-FH-COR-534,TEC-PH-534
Yes,ORD-535,Northern Europe,CUS-BM-COR-535,FUR-TA-535
Yes,ORD-536,Western Europe,CUS-AH-COR-536,FUR-BO-536
Yes,ORD-537,Western Europe,CUS-AG-COR-537,TEC-CO-537
Yes,ORD-538,Northern Europe,CUS-BN-COR-538,FUR-BO-538
Yes,ORD-539,Western US,CUS-AB-CON-539,OFF-BI-539
Yes,ORD-540,Western US,CUS-AG-CON-540,FUR-TA-540
Yes,ORD-541,Central America,CUS-SW-COR-541,FUR-BO-541
Yes,ORD-542,Western Europe,CUS-CS-CON-542,FUR-BO-542
Yes,ORD-543,Western Europe,CUS-SK-CON-543,TEC-AC-543
Yes,ORD-544,Eastern Asia,CUS-MP-HOM-544,OFF-AP-544
Yes,ORD-545,North Africa,CUS-AG-CON-545,OFF-AP-545
Yes,ORD-546,Oceania,CUS-AJ-CON-546,TEC-PH-546
Yes,ORD-547,Northern Europe,CUS-MC-CON-547,TEC-PH-547
Yes,ORD-548,Southeastern Asia,CUS-JF-CON-548,OFF-ST-548
Yes,ORD-549,Northern Europe,CUS-AB-CON-549,OFF-AR-549
Yes,ORD-550,South America,CUS-MM-CON-550,TEC-MA-550
Yes,ORD-551,Western US,CUS-EJ-CON-551,FUR-BO-551
Yes,ORD-552,Southeastern Asia,CUS-MS-CON-552,TEC-PH-552
Yes,ORD-553,Oceania,CUS-AB-CON-553,OFF-AR-553
Yes,ORD-554,Western Europe,CUS-DH-HOM-554,FUR-BO-554
Yes,ORD-555,Southern US,CUS-AB-CON-555,OFF-ST-555
Yes,ORD-556,Southern Asia,CUS-HE-COR-556,FUR-TA-556
Yes,ORD-557,Eastern US,CUS-AB-CON-557,OFF-BI-557
Yes,ORD-558,Central America,CUS-SB-CON-558,FUR-BO-558
Yes,ORD-559,Southeastern Asia,CUS-AB-CON-559,OFF-BI-559
Yes,ORD-560,Western Africa,CUS-VT-HOM-560,FUR-BO-560
Yes,ORD-561,Eastern US,CUS-AB-CON-561,OFF-LA-561
Yes,ORD-562,Oceania,CUS-BC-HOM-562,TEC-CO-562
Yes,ORD-563,Northern Europe,CUS-NF-HOM-563,TEC-MA-563
Yes,ORD-564,Central America,CUS-AH-HOM-564,FUR-TA-564
Yes,ORD-565,Western Europe,CUS-AH-HOM-565,OFF-PA-565
Yes,ORD-566,Western Europe,CUS-RB-CON-566,FUR-BO-566
Yes,ORD-567,Western Asia,CUS-CS-CON-567,OFF-AP-567
Yes,ORD-568,Oceania,CUS-BW-COR-568,OFF-AP-568
Yes,ORD-569,Northern Europe,CUS-AH-HOM-569,FUR-CH-569
Yes,ORD-570,Southern Asia,CUS-LW-COR-570,TEC-CO-570
Yes,ORD-571,South America,CUS-RD-CON-571,TEC-CO-571
Yes,ORD-572,Western Europe,CUS-AH-HOM-572,OFF-PA-572
Yes,ORD-573,Western Canada,CUS-BT-CON-573,OFF-AP-573
Yes,ORD-574,Western US,CUS-AH-HOM-574,OFF-PA-574
Yes,ORD-575,South America,CUS-AH-HOM-575,TEC-AC-575
Yes,ORD-576,Western Africa,CUS-TB-COR-576,FUR-BO-576
Yes,ORD-577,Eastern US,CUS-MD-COR-577,OFF-AP-577
Yes,ORD-578,South America,CUS-JH-CON-578,FUR-BO-578
Yes,ORD-579,Eastern Africa,CUS-CC-CON-579,TEC-AC-579
Yes,ORD-580,Western Europe,CUS-XP-CON-580,FUR-TA-580
Yes,ORD-581,Central US,CUS-TS-COR-581,OFF-AP-581
Yes,ORD-582,Western Africa,CUS-ML-CON-582,FUR-BO-582
Yes,ORD-583,Eastern Europe,CUS-MY-COR-583,FUR-BO-583
Yes,ORD-584,Eastern Asia,CUS-AH-HOM-584,OFF-BI-584
Yes,ORD-585,Central US,CUS-BS-CON-585,TEC-PH-585
Yes,ORD-586,Southeastern Asia,CUS-NL-HOM-586,TEC-CO-586
Yes,ORD-587,Western US,CUS-AH-HOM-587,OFF-BI-587
Yes,ORD-588,Western Europe,CUS-CA-COR-588,FUR-BO-588
Yes,ORD-589,Central America,CUS-QJ-COR-589,TEC-CO-589
Yes,ORD-590,Western Asia,CUS-RE-CON-590,TEC-PH-590
Yes,ORD-591,Eastern Africa,CUS-CP-COR-591,FUR-BO-591
Yes,ORD-592,Central America,CUS-JK-CON-592,FUR-TA-592
Yes,ORD-593,Western Europe,CUS-HZ-CON-593,TEC-CO-593
Yes,ORD-594,Western Europe,CUS-AR-CON-594,TEC-CO-594
Yes,ORD-595,Western US,CUS-EH-HOM-595,OFF-ST-595
Yes,ORD-596,South America,CUS-JR-CON-596,OFF-AP-596
Yes,ORD-597,Southern Europe,CUS-PL-HOM-597,OFF-AP-597
Yes,ORD-598,Central America,CUS-TC-COR-598,TEC-PH-598
Yes,ORD-599,Eastern US,CUS-DG-COR-599,OFF-AP-599
Yes,ORD-600,North Africa,CUS-LW-COR-600,TEC-MA-600
Yes,ORD-601,Central US,CUS-Dl-COR-601,TEC-AC-601
Yes,ORD-602,Western Europe,CUS-AH-HOM-602,OFF-AR-602
Yes,ORD-603,Central America,CUS-SC-CON-603,TEC-CO-603
Yes,ORD-604,Oceania,CUS-EB-CON-604,FUR-CH-604
Yes,ORD-605,Oceania,CUS-GP-COR-605,TEC-PH-605
Yes,ORD-606,Western Europe,CUS-SB-CON-606,TEC-CO-606
Yes,ORD-607,Oceania,CUS-AH-HOM-607,TEC-PH-607
Yes,ORD-608,Southern Asia,CUS-SM-CON-608,FUR-TA-608
Yes,ORD-609,Southern Europe,CUS-JR-CON-609,OFF-AP-609
Yes,ORD-610,Southern Asia,CUS-CM-CON-610,TEC-PH-610
Yes,ORD-611,Western US,CUS-DL-CON-611,TEC-CO-611
Yes,ORD-612,South America,CUS-FM-HOM-612,FUR-BO-612
Yes,ORD-613,Southern Europe,CUS-DP-CON-613,TEC-PH-613
Yes,ORD-614,South America,CUS-CK-CON-614,FUR-BO-614
Yes,ORD-615,Western Africa,CUS-AH-HOM-615,TEC-AC-615
Yes,ORD-616,Western Europe,CUS-GM-CON-616,TEC-PH-616
Yes,ORD-617,Eastern Asia,CUS-CM-COR-617,TEC-MA-617
Yes,ORD-618,Southern Europe,CUS-AH-HOM-618,OFF-LA-618
Yes,ORD-619,North Africa,CUS-AH-HOM-619,OFF-BI-619
Yes,ORD-620,Eastern Asia,CUS-MM-CON-620,TEC-PH-620
Yes,ORD-621,Northern Europe,CUS-ME-HOM-621,FUR-TA-621
Yes,ORD-622,Oceania,CUS-CS-COR-622,FUR-CH-622
Yes,ORD-623,Southern Asia,CUS-GH-HOM-623,TEC-PH-623
Yes,ORD-624,Western Europe,CUS-AH-HOM-624,OFF-PA-624
Yes,ORD-625,Eastern US,CUS-MC-COR-625,TEC-AC-625
Yes,ORD-626,Central America,CUS-VT-HOM-626,TEC-PH-626
Yes,ORD-627,Southern Asia,CUS-AH-HOM-627,TEC-AC-627
Yes,ORD-628,Oceania,CUS-SJ-CON-628,TEC-CO-628
Yes,ORD-629,Oceania,CUS-CD-CON-629,FUR-CH-629
Yes,ORD-630,Oceania,CUS-TA-HOM-630,OFF-AP-630
Yes,ORD-631,Central America,CUS-DP-COR-631,OFF-AP-631
Yes,ORD-632,Eastern US,CUS-DJ-COR-632,TEC-PH-632
Yes,ORD-633,Oceania,CUS-LM-CON-633,TEC-PH-633
Yes,ORD-634,Southern Asia,CUS-AR-CON-634,FUR-BO-634
Yes,ORD-635,Central America,CUS-JH-CON-635,FUR-BO-635
Yes,ORD-636,Western Europe,CUS-PC-HOM-636,TEC-AC-636
Yes,ORD-637,Southern US,CUS-CM-CON-637,TEC-PH-637
Yes,ORD-638,Western Europe,CUS-DK-CON-638,TEC-MA-638
Yes,ORD-639,Eastern Europe,CUS-NM-CON-639,OFF-SU-639
Yes,ORD-640,Oceania,CUS-EG-CON-640,FUR-BO-640
Yes,ORD-641,Western US,CUS-AH-COR-641,OFF-AP-641
Yes,ORD-642,Southern Africa,CUS-AS-HOM-642,TEC-PH-642
Yes,ORD-643,Central America,CUS-DK-CON-643,TEC-CO-643
Yes,ORD-644,Eastern US,CUS-CL-CON-644,TEC-PH-644
Yes,ORD-645,Eastern US,CUS-CA-CON-645,FUR-CH-645
Yes,ORD-646,Western Africa,CUS-AH-HOM-646,OFF-AR-646
Yes,ORD-647,Western Europe,CUS-DB-COR-647,TEC-MA-647
Yes,ORD-648,Central US,CUS-PC-HOM-648,TEC-CO-648
Yes,ORD-649,Western Europe,CUS-VS-CON-649,OFF-AP-649
Yes,ORD-650,Central America,CUS-AS-HOM-650,OFF-BI-650
Yes,ORD-651,Western Europe,CUS-AS-HOM-651,OFF-ST-651
Yes,ORD-652,Western Europe,CUS-JR-CON-652,TEC-CO-652
Yes,ORD-653,Eastern US,CUS-NF-HOM-653,TEC-CO-653
Yes,ORD-654,Western Europe,CUS-MF-COR-654,TEC-MA-654
Yes,ORD-655,Western Asia,CUS-AS-HOM-655,OFF-PA-655
Yes,ORD-656,Southern Europe,CUS-EB-CON-656,TEC-PH-656
Yes,ORD-657,Western Asia,CUS-EB-COR-657,TEC-CO-657
Yes,ORD-658,Western US,CUS-AS-HOM-658,FUR-FU-658
Yes,ORD-659,South America,CUS-JH-CON-659,TEC-PH-659
Yes,ORD-660,Eastern Africa,CUS-MV-CON-660,OFF-ST-660
Yes,ORD-661,Caribbean,CUS-JW-CON-661,FUR-BO-661
Yes,ORD-662,Western Europe,CUS-LA-COR-662,FUR-BO-662
Yes,ORD-663,Oceania,CUS-FM-COR-663,TEC-AC-663
Yes,ORD-664,Eastern US,CUS-AB-CON-664,TEC-AC-664
Yes,ORD-665,Southern Asia,CUS-AB-CON-665,OFF-PA-665
Yes,ORD-666,South America,CUS-AB-CON-666,OFF-AR-666
Yes,ORD-667,Southern Europe,CUS-MC-CON-667,FUR-CH-667
Yes,ORD-668,Western Europe,CUS-MC-COR-668,TEC-PH-668
Yes,ORD-669,Central US,CUS-CR-HOM-669,TEC-PH-669
Yes,ORD-670,Southern Asia,CUS-JF-CON-670,FUR-TA-670
Yes,ORD-671,Eastern Asia,CUS-AH-CON-671,OFF-AP-671
Yes,ORD-672,South America,CUS-LH-CON-672,OFF-AP-672
Yes,ORD-673,Southern Europe,CUS-AB-CON-673,OFF-BI-673
Yes,ORD-674,Caribbean,CUS-PO-HOM-674,FUR-TA-674
Yes,ORD-675,Southeastern Asia,CUS-MG-COR-675,FUR-BO-675
Yes,ORD-676,Southeastern Asia,CUS-BM-CON-676,TEC-CO-676
Yes,ORD-677,Western Europe,CUS-KD-CON-677,FUR-BO-677
Yes,ORD-678,Southern US,CUS-TS-CON-678,OFF-AP-678
Yes,ORD-679,Western US,CUS-AR-CON-679,TEC-PH-679
Yes,ORD-680,Eastern US,CUS-PG-CON-680,FUR-CH-680
Yes,ORD-681,Oceania,CUS-LC-CON-681,TEC-PH-681
Yes,ORD-682,Western Asia,CUS-DJ-COR-682,TEC-MA-682
Yes,ORD-683,Eastern US,CUS-HK-COR-683,TEC-MA-683
Yes,ORD-684,Southern Asia,CUS-AB-CON-684,TEC-AC-684
Yes,ORD-685,Western US,CUS-HH-COR-685,OFF-AP-685
Yes,ORD-686,Central America,CUS-RR-CON-686,TEC-CO-686
Yes,ORD-687,Eastern Europe,CUS-SH-COR-687,FUR-TA-687
Yes,ORD-688,Western US,CUS-SV-CON-688,FUR-CH-688
Yes,ORD-689,Eastern US,CUS-AB-CON-689,OFF-AR-689
Yes,ORD-690,Western US,CUS-DV-CON-690,TEC-PH-690
Yes,ORD-691,Northern Europe,CUS-RP-COR-691,TEC-AC-691
Yes,ORD-692,Central Africa,CUS-NF-CON-692,FUR-TA-692
Yes,ORD-693,Central America,CUS-AB-CON-693,OFF-PA-693
Yes,ORD-694,Caribbean,CUS-LR-COR-694,TEC-PH-694
Yes,ORD-695,Southern Africa,CUS-DR-HOM-695,FUR-CH-695
Yes,ORD-696,Central America,CUS-AF-CON-696,FUR-TA-696
Yes,ORD-697,Southern Europe,CUS-IM-CON-697,FUR-BO-697
Yes,ORD-698,Eastern Canada,CUS-VG-COR-698,FUR-TA-698
Yes,ORD-699,Eastern Europe,CUS-AB-CON-699,OFF-SU-699
Yes,ORD-700,Southern US,CUS-AS-COR-700,FUR-CH-700
Yes,ORD-701,Eastern US,CUS-DK-CON-701,OFF-AP-701
Yes,ORD-702,Eastern Asia,CUS-AB-CON-702,OFF-PA-702
Yes,ORD-703,Central US,CUS-RW-COR-703,TEC-CO-703
Yes,ORD-704,Central US,CUS-EH-CON-704,FUR-BO-704
Yes,ORD-705,South America,CUS-ML-COR-705,FUR-BO-705
Yes,ORD-706,South America,CUS-BF-HOM-706,TEC-CO-706
Yes,ORD-707,Western Africa,CUS-MB-CON-707,FUR-TA-707
Yes,ORD-708,Eastern Europe,CUS-AB-CON-708,OFF-SU-708
Yes,ORD-709,Western Europe,CUS-AB-CON-709,FUR-FU-709
Yes,ORD-710,Western Asia,CUS-KN-COR-710,TEC-PH-710
Yes,ORD-711,Western Europe,CUS-HR-HOM-711,FUR-CH-711
Yes,ORD-712,Eastern US,CUS-CK-COR-712,TEC-MA-712
Yes,ORD-713,Southern Europe,CUS-PB-COR-713,OFF-AP-713
Yes,ORD-714,Southern Asia,CUS-AB-CON-714,OFF-PA-714
Yes,ORD-715,Western Europe,CUS-AB-CON-715,OFF-AR-715
Yes,ORD-716,South America,CUS-AA-CON-716,OFF-AP-716
Yes,ORD-717,Eastern Europe,CUS-EB-COR-717,TEC-PH-717
Yes,ORD-718,Eastern US,CUS-RO-CON-718,TEC-MA-718
Yes,ORD-719,Central America,CUS-AB-CON-719,TEC-AC-719
Yes,ORD-720,Caribbean,CUS-MR-HOM-720,FUR-CH-720
Yes,ORD-721,Eastern US,CUS-SP-CON-721,OFF-AP-721
Yes,ORD-722,Eastern Africa,CUS-AB-CON-722,OFF-ST-722
Yes,ORD-723,Caribbean,CUS-AH-CON-723,TEC-CO-723
Yes,ORD-724,Central America,CUS-AB-CON-724,OFF-PA-724
Yes,ORD-725,Southern US,CUS-AH-CON-725,FUR-BO-725
Yes,ORD-726,Southern Europe,CUS-CV-COR-726,FUR-CH-726
Yes,ORD-727,Southern US,CUS-JK-COR-727,FUR-BO-727
Yes,ORD-728,Northern Europe,CUS-RB-CON-728,TEC-PH-728
Yes,ORD-729,Central Africa,CUS-AG-COR-729,TEC-PH-729
Yes,ORD-730,Eastern Asia,CUS-AR-COR-730,FUR-BO-730
Yes,ORD-731,Central America,CUS-MW-CON-731,TEC-PH-731
Yes,ORD-732,Western Asia,CUS-AH-CON-732,OFF-AP-732
Yes,ORD-733,Central America,CUS-FC-HOM-733,TEC-PH-733
Yes,ORD-734,South America,CUS-ML-CON-734,OFF-AP-734
Yes,ORD-735,South America,CUS-TH-COR-735,TEC-CO-735
Yes,ORD-736,Western Asia,CUS-AB-CON-736,OFF-AR-736
Yes,ORD-737,Southern US,CUS-TW-HOM-737,TEC-CO-737
Yes,ORD-738,Southeastern Asia,CUS-LT-CON-738,TEC-MA-738
Yes,ORD-739,Central America,CUS-KN-COR-739,FUR-TA-739
Yes,ORD-740,Western Asia,CUS-HD-HOM-740,FUR-BO-740
Yes,ORD-741,Central America,CUS-AB-CON-741,OFF-BI-741
Yes,ORD-742,South America,CUS-BE-HOM-742,FUR-CH-742
Yes,ORD-743,Eastern Europe,CUS-MC-CON-743,TEC-MA-743
Yes,ORD-744,Central US,CUS-CS-CON-744,TEC-CO-744
Yes,ORD-745,Southeastern Asia,CUS-ME-HOM-745,FUR-BO-745
Yes,ORD-746,Central America,CUS-SW-CON-746,TEC-PH-746
Yes,ORD-747,Western Europe,CUS-AB-CON-747,FUR-FU-747
Yes,ORD-748,Western Asia,CUS-CR-HOM-748,TEC-CO-748
Yes,ORD-749,Central America,CUS-HM-COR-749,TEC-CO-749
Yes,ORD-750,Western Europe,CUS-CC-CON-750,FUR-CH-750
Yes,ORD-751,Central Africa,CUS-JM-CON-751,FUR-CH-751
Yes,ORD-752,Southern US,CUS-PS-HOM-752,OFF-AP-752
Yes,ORD-753,Southeastern Asia,CUS-CM-CON-753,FUR-BO-753
