row_id,returned,order_id,region
21884,Yes,IT-2015-JW1522091-42234,Western Europe
23285,Yes,CA-2013-RH19510140-41544,Western US
20470,Yes,ES-2014-DM13015120-41856,Southern Europe
10558,Yes,NI-2013-JB600095-41621,Western Africa
4684,Yes,US-2015-TC2114555-42166,Central America
40504,Yes,IT-2013-DJ1351064-41352,Southern Europe
31153,Yes,IN-2012-DB131207-41257,Oceania
10458,Yes,IZ-2015-EH412561-42161,Western Asia
29319,Yes,US-2013-KB16315140-41318,Eastern US
20851,Yes,CA-2015-CV12805140-42025,Eastern US
28704,Yes,MX-2015-AG1052518-42357,South America
25908,Yes,IN-2012-MP179657-41242,Oceania
500,Yes,IN-2015-PG1882097-42251,Southern Asia
40400,Yes,ES-2012-SW2024548-41073,Western Europe
6415,Yes,IT-2012-MC1742548-41177,Western Europe
36910,Yes,TU-2012-CS1845134-41235,Western Asia
41520,Yes,CA-2015-SC20725140-42182,Eastern US
50544,Yes,ES-2015-TP21415139-42251,Northern Europe
28702,Yes,CA-2015-RA19915140-42357,Western US
42617,Yes,ES-2014-SV2093545-41674,Western Europe
22628,Yes,KZ-2015-RM975068-42228,Central Asia
22166,Yes,KG-2015-RH955570-42340,Central Asia
14084,Yes,IT-2015-JS1603045-42229,Western Europe
22632,Yes,CA-2015-LW16990140-42336,Western US
47566,Yes,IN-2015-SS2059059-42236,Southeastern Asia
20228,Yes,IN-2012-LH1715559-40968,Southeastern Asia
15389,Yes,US-2015-TT21220140-42186,Western US
189,Yes,SF-2015-RS9765117-42224,Southern Africa
6777,Yes,ID-2014-JF153557-41649,Oceania
26986,Yes,IT-2014-CA12310139-41961,Northern Europe
12764,Yes,ES-2015-SL2015545-42335,Western Europe
28750,Yes,IT-2014-DB1312091-41894,Western Europe
12215,Yes,IT-2015-DB13555139-42063,Northern Europe
38270,Yes,CA-2012-DB13360140-41231,Western US
42837,Yes,CA-2013-NW18400140-41599,Western US
20009,Yes,MX-2013-TB2128039-41278,Central America
2399,Yes,ES-2012-JC1577548-41195,Western Europe
10787,Yes,ES-2012-KB162408-41191,Western Europe
30273,Yes,IN-2014-VF2171527-41819,Eastern Asia
2378,Yes,MO-2015-AB60086-42173,North Africa
47985,Yes,ID-2012-LH1715592-41091,Oceania
46433,Yes,ES-2014-BP11230139-41970,Northern Europe
19915,Yes,IN-2015-DF1313559-42360,Southeastern Asia
43100,Yes,ES-2015-DK13375139-42082,Northern Europe
45798,Yes,US-2015-RM197505-42122,South America
29802,Yes,CA-2015-EH14125140-42035,Western US
2645,Yes,IN-2013-DR12880144-41384,Southeastern Asia
40398,Yes,IN-2015-RH196007-42179,Oceania
11975,Yes,ES-2015-JW152208-42033,Western Europe
38267,Yes,CA-2013-GB14530140-41583,Southern US
7666,Yes,IN-2015-NK1849058-42154,Southern Asia
33849,Yes,CA-2015-TD20995140-42118,Eastern US
23278,Yes,MX-2014-JR1570039-41955,Central America
40401,Yes,ID-2014-TB21280130-41884,Southeastern Asia
30694,Yes,NG-2013-NB858094-41469,Western Africa
35579,Yes,CA-2015-EP13915140-42316,Eastern US
30581,Yes,ID-2015-JC1538592-42039,Oceania
20626,Yes,ES-2014-AH10585139-41920,Northern Europe
36955,Yes,MX-2015-CR1273051-42262,Central America
35948,Yes,ES-2012-AB1016545-40957,Western Europe
16678,Yes,ES-2014-AG1039045-41685,Western Europe
18994,Yes,GG-2012-BS159047-41184,Western Asia
17903,Yes,IN-2014-DW131957-41982,Oceania
33399,Yes,IT-2014-BS1166562-41864,Northern Europe
25276,Yes,IN-2013-MY1738058-41545,Southern Asia
19882,Yes,MX-2012-KD1634518-40977,South America
35947,Yes,IT-2013-CA1205591-41545,Western Europe
20685,Yes,CA-2013-NF847523-41549,Western Canada
38992,Yes,CA-2015-SG20605140-42120,Western US
37710,Yes,US-2015-FW1439518-42306,South America
16408,Yes,SG-2015-BE1410111-42348,Western Africa
43335,Yes,CA-2015-LT17110140-42335,Eastern US
20959,Yes,US-2013-AB10105101-41446,South America
13714,Yes,SO-2014-GM4455116-41984,Eastern Africa
3875,Yes,ES-2015-NH1861048-42299,Western Europe
23466,Yes,CA-2013-AH10690140-41639,Central US
4452,Yes,ML-2013-GW460579-41403,Western Africa
1902,Yes,PL-2013-JF5190103-41443,Eastern Europe
37709,Yes,ID-2013-TC2114527-41594,Eastern Asia
14178,Yes,CA-2013-ES14020140-41384,Central US
30313,Yes,IN-2012-SC2057559-41146,Southeastern Asia
36951,Yes,CA-2013-SJ20215140-41461,Western US
12075,Yes,ES-2015-PC1900045-42227,Western Europe
24075,Yes,US-2013-KA1652582-41360,Central America
6989,Yes,IZ-2015-JM525061-42235,Western Asia
47262,Yes,MA-2012-TZ1144577-41037,Eastern Africa
48487,Yes,US-2013-CD1198055-41594,Central America
14902,Yes,IT-2015-JK1609048-42097,Western Europe
23910,Yes,ES-2013-CS1225048-41579,Western Europe
17770,Yes,CA-2014-BC11125140-41846,Western US
21505,Yes,MX-2015-CM1211528-42296,South America
27612,Yes,ES-2015-AM10705120-42213,Southern Europe
5957,Yes,US-2013-LB1679555-41462,Central America
9316,Yes,CA-2012-KN16390140-41244,Eastern US
14608,Yes,MO-2015-LA678086-42168,North Africa
13059,Yes,CA-2015-GM14455140-42353,Central US
36952,Yes,ES-2012-DM1295548-41100,Western Europe
14707,Yes,MX-2012-DM1301593-40971,Central America
26873,Yes,IN-2014-HM1486092-41679,Oceania
47567,Yes,ID-2015-SS205907-42361,Oceania
23277,Yes,IT-2013-GT14710125-41392,Western Europe
36957,Yes,ID-2015-MG1768092-42032,Oceania
6479,Yes,IN-2015-VP2173058-42024,Southern Asia
11765,Yes,ES-2013-HG14965120-41571,Southern Europe
25263,Yes,IR-2012-JF529560-40988,Southern Asia
21794,Yes,US-2014-KD16495140-41976,Western US
8859,Yes,MX-2015-FG142605-42318,South America
27261,Yes,ES-2012-SV20365120-41132,Southern Europe
30515,Yes,US-2014-DL12925101-41646,South America
36954,Yes,NI-2012-DV304595-41121,Western Africa
26538,Yes,ES-2013-GT1475545-41597,Western Europe
14619,Yes,ID-2014-CK1220527-41948,Eastern Asia
36956,Yes,ES-2013-PB18805120-41591,Southern Europe
38993,Yes,EG-2012-MC727538-41130,North Africa
28515,Yes,IN-2013-AM1070527-41535,Eastern Asia
16022,Yes,ES-2012-JH16180139-41090,Northern Europe
1117,Yes,ID-2013-TM210107-41492,Oceania
15203,Yes,ID-2015-CJ1187597-42147,Southern Asia
36953,Yes,ES-2014-TS2116045-41817,Western Europe
7903,Yes,CA-2014-ES14080140-41737,Eastern US
1500,Yes,US-2015-GT1471055-42299,Central America
40178,Yes,IN-2014-PW1903058-41999,Southern Asia
24382,Yes,ID-2012-NB1858092-41241,Oceania
25242,Yes,IN-2014-TS211607-41875,Oceania
26410,Yes,IN-2013-RH195107-41573,Oceania
29849,Yes,US-2015-JH1543055-42328,Central America
18210,Yes,US-2014-PK19075140-41907,Eastern US
50691,Yes,IN-2013-MG176957-41542,Oceania
12118,Yes,IR-2013-PK891060-41342,Southern Asia
28213,Yes,MX-2014-ML1775593-41795,Central America
20417,Yes,IT-2014-VP2173048-41990,Western Europe
17364,Yes,CA-2013-LS17245140-41629,Southern US
41913,Yes,ES-2012-BM1178545-41144,Western Europe
14722,Yes,PL-2012-LL6840103-41137,Eastern Europe
18760,Yes,IN-2014-SC205757-41662,Oceania
20826,Yes,CA-2012-RP19270140-41200,Western US
30958,Yes,SF-2013-KN6390117-41614,Southern Africa
29782,Yes,MX-2015-DA1345051-42180,Central America
10274,Yes,CA-2013-BM11575140-41532,Eastern US
17414,Yes,CA-2015-JC16105140-42301,Eastern US
37694,Yes,NI-2012-SP1086095-41090,Western Africa
16577,Yes,IT-2012-RS1987091-41200,Western Europe
19378,Yes,CA-2013-SM20950140-41627,Central US
22900,Yes,ES-2014-AS1009045-41885,Western Europe
31843,Yes,MX-2014-SK1999082-41922,Central America
49151,Yes,IT-2013-VW2177545-41580,Western Europe
21605,Yes,ES-2012-AI1085548-41187,Western Europe
17551,Yes,CA-2014-NZ18565140-41964,Eastern US
25523,Yes,ES-2015-ES1402045-42032,Western Europe
31844,Yes,SA-2012-LC6870110-41121,Western Asia
18018,Yes,ES-2012-KN16705120-41257,Southern Europe
1783,Yes,TU-2015-EN3780134-42164,Western Asia
33098,Yes,CA-2013-MS17365140-41632,Western US
15811,Yes,MX-2013-JC1538528-41574,South America
13787,Yes,RW-2015-BG1740109-42353,Eastern Africa
13739,Yes,MX-2015-EL1373536-42278,Caribbean
22100,Yes,ES-2012-JK1564048-41191,Western Europe
15899,Yes,IN-2015-JH159857-42221,Oceania
39794,Yes,CA-2012-ML17395140-41194,Eastern US
39797,Yes,IR-2013-CM193560-41296,Southern Asia
39793,Yes,MX-2015-BD1172537-42330,South America
4569,Yes,ES-2013-BE1133564-41387,Southern Europe
8252,Yes,IT-2015-Dl1360048-42209,Western Europe
21940,Yes,CA-2012-RB19435140-41236,Central US
46524,Yes,IR-2015-JD615060-42186,Southern Asia
4369,Yes,ID-2014-AG1076527-41872,Eastern Asia
2642,Yes,MX-2013-JM156555-41549,South America
39796,Yes,IT-2013-DK1298564-41618,Southern Europe
26337,Yes,US-2014-MH1811554-41900,Caribbean
26887,Yes,IN-2013-MS17710113-41495,Southeastern Asia
21030,Yes,ID-2014-KB16600144-41986,Southeastern Asia
23842,Yes,ES-2014-SC2002045-41790,Western Europe
14759,Yes,CA-2012-LE16810140-41258,Southern US
21464,Yes,CA-2015-DM13345140-42347,Western US
5138,Yes,CA-2014-BC11125140-41864,Eastern US
8682,Yes,IN-2013-NP186707-41474,Oceania
18667,Yes,TU-2014-JW5220134-41755,Western Asia
11633,Yes,CA-2014-RD19810140-41798,Eastern US
32852,Yes,IN-2015-JD1589558-42288,Southern Asia
50937,Yes,US-2014-VM21835140-41772,Western US
23360,Yes,MX-2013-EH1412555-41276,Central America
10377,Yes,EZ-2012-PS904532-41150,Eastern Europe
12328,Yes,CA-2013-JD15895140-41620,Western US
32896,Yes,CA-2014-BD11620140-41707,Eastern US
25965,Yes,CA-2014-JH15985140-41888,Western US
44891,Yes,ES-2015-PO18850139-42264,Northern Europe
7046,Yes,CG-2015-PV898533-42225,Central Africa
36410,Yes,MX-2013-CD1279082-41521,Central America
10408,Yes,US-2012-DK1283536-40939,Caribbean
21019,Yes,SF-2013-PF9165117-41490,Southern Africa
12827,Yes,MX-2014-ES1402082-41929,Central America
41965,Yes,IT-2015-RB19570120-42181,Southern Europe
22056,Yes,CA-2014-TZ1144523-41985,Eastern Canada
39795,Yes,RS-2015-BP1230108-42132,Eastern Europe
41450,Yes,CA-2015-SR20425140-42361,Southern US
6459,Yes,CA-2013-JK16120140-41551,Eastern US
32894,Yes,IN-2014-LM1706566-41893,Eastern Asia
13340,Yes,CA-2014-ON18715140-41710,Central US
46906,Yes,US-2014-RB19570140-41886,Central US
26535,Yes,MX-2014-TG216405-41952,South America
509,Yes,US-2015-LR1691518-42180,South America
49790,Yes,NI-2015-MK790595-42144,Western Africa
32895,Yes,UP-2014-LL6840137-41670,Eastern Europe
32897,Yes,ES-2015-LT1711045-42025,Western Europe
29737,Yes,TU-2012-FG4260134-41177,Western Asia
25271,Yes,IT-2014-AT1043591-41795,Western Europe
15079,Yes,CA-2015-JF15415140-42367,Eastern US
28572,Yes,IT-2012-RD19930120-41222,Southern Europe
33927,Yes,IR-2014-BD162060-41820,Southern Asia
47228,Yes,ES-2015-CM1223545-42327,Western Europe
5467,Yes,MX-2015-MS1798028-42300,South America
13846,Yes,UP-2015-RK9300137-42341,Eastern Europe
50118,Yes,CA-2015-MA17560140-42298,Eastern US
31989,Yes,US-2013-HD1478555-41565,Central America
30834,Yes,MX-2013-BS1136536-41595,Caribbean
12121,Yes,CA-2012-RH19495140-41143,Eastern US
35613,Yes,ET-2014-SV1081543-41814,Eastern Africa
5256,Yes,MX-2013-AP1091536-41528,Caribbean
37429,Yes,MX-2015-RH1951082-42262,Central America
24646,Yes,CA-2013-JC16105140-41520,Southern US
43619,Yes,ES-2012-MP1817564-41187,Southern Europe
18895,Yes,US-2013-RR19525140-41613,Southern US
50832,Yes,ES-2013-GT14710139-41614,Northern Europe
47986,Yes,EK-2014-EP391540-41947,Central Africa
165,Yes,ID-2012-TC2129527-41137,Eastern Asia
41568,Yes,MX-2014-TM2149039-41923,Central America
41569,Yes,TU-2015-EB3840134-42326,Western Asia
28173,Yes,MX-2013-DW1348051-41548,Central America
25420,Yes,US-2014-GK14620101-41744,South America
23033,Yes,MX-2012-PF1912028-41059,South America
32227,Yes,IZ-2013-GZ454561-41314,Western Asia
24695,Yes,CA-2015-SC20380140-42039,Southern US
41831,Yes,IN-2015-BS11590102-42287,Southeastern Asia
12230,Yes,MX-2012-MF1766582-41174,Central America
14209,Yes,TU-2015-CS1860134-42042,Western Asia
35612,Yes,MX-2013-SS2059093-41565,Central America
30724,Yes,MX-2015-PR1888018-42153,South America
47042,Yes,PL-2014-BM1650103-41888,Eastern Europe
24164,Yes,CA-2015-DK13090140-42279,Central US
16213,Yes,ID-2014-RB19330102-41767,Southeastern Asia
18865,Yes,MX-2013-RW1963082-41528,Central America
39961,Yes,IT-2012-BD1172591-40992,Western Europe
9567,Yes,TU-2015-SW10350134-42024,Western Asia
19965,Yes,US-2014-SG2008055-41769,Central America
43835,Yes,ES-2012-AR104058-41127,Western Europe
17674,Yes,CG-2015-DW358533-42341,Central Africa
25322,Yes,CA-2012-HP14815140-41236,Southern US
12672,Yes,ID-2013-AS1022559-41392,Southeastern Asia
12964,Yes,PL-2015-ML8265103-42252,Eastern Europe
29525,Yes,ES-2014-BD1132048-41992,Western Europe
36600,Yes,CA-2015-JH15430140-42329,Southern US
16760,Yes,CA-2015-NG18355140-42235,Eastern US
22587,Yes,MX-2012-MM1805531-40978,Caribbean
39761,Yes,ES-2013-EH14125120-41573,Southern Europe
643,Yes,ES-2015-BM1157545-42276,Western Europe
16968,Yes,ES-2015-CB1202545-42041,Western Europe
17988,Yes,IT-2014-AP1091564-41896,Southern Europe
46109,Yes,ES-2012-AG1049564-41254,Southern Europe
14818,Yes,ID-2013-GZ14545130-41605,Southeastern Asia
49367,Yes,IN-2015-LH171557-42294,Oceania
31990,Yes,US-2015-PN18775140-42339,Southern US
31211,Yes,ID-2015-GD1459092-42144,Oceania
12413,Yes,IN-2014-IM1507058-41812,Southern Asia
1088,Yes,US-2012-JW1595555-41073,Central America
27747,Yes,MX-2014-AG1076539-41887,Central America
27454,Yes,ES-2015-LD1685548-42185,Western Europe
48301,Yes,US-2012-CW1190536-41241,Caribbean
29372,Yes,ID-2015-GM1445592-42334,Oceania
25774,Yes,EG-2013-VG1179038-41590,North Africa
50056,Yes,CA-2015-PN18775140-42120,Southern US
5010,Yes,ID-2012-RB193307-41261,Oceania
10434,Yes,CA-2015-AG10675140-42272,Southern US
34730,Yes,EN-2015-MC760542-42174,Northern Europe
35611,Yes,US-2014-MG1814555-41928,Central America
5991,Yes,CA-2015-RB19795140-42138,Western US
13705,Yes,IR-2014-DL286560-41950,Southern Asia
24939,Yes,CA-2015-PK19075140-42316,Eastern US
27579,Yes,ES-2014-EJ1415545-41901,Western Europe
6773,Yes,ES-2014-EB1397564-41814,Southern Europe
45983,Yes,MX-2012-JL1517582-41163,Central America
29757,Yes,ES-2014-CP12340120-41738,Southern Europe
3068,Yes,US-2015-SC2084582-42125,Central America
10183,Yes,TU-2013-AH585134-41367,Western Asia
13621,Yes,CA-2014-BM11575140-41964,Western US
49268,Yes,SI-2014-TC10980115-41955,Southern Europe
27207,Yes,ES-2012-VG2180548-41175,Western Europe
30065,Yes,MX-2014-Dp1324082-41960,Central America
32226,Yes,IN-2015-MH1744027-42025,Eastern Asia
6154,Yes,IN-2015-TW2102578-42063,Southeastern Asia
13532,Yes,IT-2015-FO1430564-42342,Southern Europe
15892,Yes,BO-2015-MS798013-42091,Eastern Europe
32228,Yes,CA-2012-ZC21910140-41271,Central US
1548,Yes,ES-2012-AJ1094545-41239,Western Europe
34731,Yes,US-2015-RL19615140-42147,Western US
45942,Yes,NI-2012-SN1056095-41065,Western Africa
28516,Yes,CA-2014-EH13945140-41655,Western US
18095,Yes,MX-2013-JP1552082-41440,Central America
44161,Yes,IN-2015-CR126257-42046,Oceania
25245,Yes,IN-2014-OT187307-41944,Oceania
21620,Yes,MX-2013-MC1759039-41577,Central America
10380,Yes,MX-2012-BF1127582-41039,Central America
12887,Yes,TU-2014-EG3900134-41794,Western Asia
31812,Yes,CA-2013-TC21535140-41536,Southern US
25862,Yes,US-2015-EB1397518-42304,South America
622,Yes,ES-2015-JK1564064-42297,Southern Europe
31815,Yes,EG-2015-RM937538-42360,North Africa
25602,Yes,MX-2014-PO1886593-41642,Central America
25799,Yes,SA-2015-BB990110-42291,Western Asia
26110,Yes,US-2012-TS2108536-41070,Caribbean
26969,Yes,EG-2013-FA423038-41534,North Africa
30241,Yes,ES-2013-SC20305139-41480,Northern Europe
48705,Yes,CA-2013-BP11095140-41481,Western US
4820,Yes,MO-2013-JW607586-41520,North Africa
31421,Yes,ID-2015-NP18685102-42224,Southeastern Asia
17274,Yes,ES-2015-JC16105139-42173,Northern Europe
10795,Yes,US-2015-RH1955518-42079,South America
22458,Yes,CA-2014-WB21850140-41654,Eastern US
30070,Yes,IN-2013-SW202757-41585,Oceania
36225,Yes,MX-2013-SC2077018-41329,South America
36585,Yes,CA-2015-HM14980140-42122,Western US
20542,Yes,IR-2012-DV304560-40929,Southern Asia
28259,Yes,MX-2013-EJ1415516-41465,South America
27525,Yes,CA-2012-EJ13720140-41258,Central US
50963,Yes,CA-2015-SC20305140-42245,Central US
3748,Yes,IS-2013-MY829563-41460,Western Asia
23518,Yes,ID-2015-LS172007-42133,Oceania
9121,Yes,MX-2012-BT1130582-41158,Central America
13967,Yes,ES-2015-CL1189064-42356,Southern Europe
30001,Yes,CA-2014-JG15160140-41910,Southern US
34996,Yes,ID-2014-MP1747059-41709,Southeastern Asia
25943,Yes,SA-2013-GM4680110-41328,Western Asia
13228,Yes,MX-2012-TZ2158093-40955,Central America
32623,Yes,CA-2012-RB19645140-41143,Western US
31813,Yes,CA-2012-IM15055140-40932,Western US
36224,Yes,IN-2015-BK1126027-42341,Eastern Asia
25705,Yes,US-2015-DB1355598-42119,Central America
30218,Yes,MX-2012-AW1093031-40912,Caribbean
21435,Yes,MX-2014-HE1480082-41851,Central America
28012,Yes,US-2013-ON18715140-41411,Central US
5917,Yes,MX-2012-AH1046539-41185,Central America
8480,Yes,TU-2012-FH4365134-41121,Western Asia
26695,Yes,ID-2013-RW1954097-41476,Southern Asia
41032,Yes,CA-2014-AM10360140-41837,Central US
12600,Yes,CA-2013-FC14335140-41409,Eastern US
4486,Yes,IN-2015-IG1508566-42228,Eastern Asia
10828,Yes,IT-2014-EK1379591-41771,Western Europe
62,Yes,ID-2015-TC2129559-42223,Southeastern Asia
24380,Yes,CA-2014-BD11620140-41999,Eastern US
43958,Yes,CA-2014-RD19900140-41960,Western US
45785,Yes,ID-2012-TH21100118-41125,Eastern Asia
13730,Yes,IZ-2014-CA205561-41816,Western Asia
2026,Yes,CA-2013-TC21475140-41391,Western US
25053,Yes,AG-2014-RD95853-41712,North Africa
25116,Yes,ID-2012-JE1574559-41234,Southeastern Asia
32583,Yes,CA-2014-TS21160140-41702,Western US
9525,Yes,MX-2015-DK1289526-42090,South America
31814,Yes,CA-2013-GB14530140-41528,Western US
25463,Yes,IN-2015-RD1948011-42109,Southern Asia
18392,Yes,ID-2015-RM197507-42129,Oceania
31585,Yes,US-2013-PT1909018-41418,South America
42555,Yes,CA-2014-AS10045140-41727,Southern US
31583,Yes,ES-2013-CS1246064-41368,Southern Europe
29373,Yes,MX-2015-SZ2003536-42216,Caribbean
12333,Yes,SF-2013-BD1620117-41376,Southern Africa
12989,Yes,TU-2013-DL2925134-41534,Western Asia
36551,Yes,IN-2015-DB13660102-42089,Southeastern Asia
31584,Yes,MX-2015-KC1625582-42259,Central America
25575,Yes,EG-2014-SB1018538-41944,North Africa
23248,Yes,ES-2015-NM18445139-42218,Northern Europe
42735,Yes,CM-2012-SC1068022-41009,Central Africa
30649,Yes,CA-2014-TB21280140-41786,Eastern US
42998,Yes,ES-2012-AB1060064-40927,Southern Europe
36552,Yes,MX-2013-JC1534082-41392,Central America
8348,Yes,MX-2014-CG1204031-41977,Caribbean
25630,Yes,UP-2014-CR2580137-41922,Eastern Europe
18948,Yes,NI-2015-JG516095-42235,Western Africa
28056,Yes,MX-2014-HP1481582-41709,Central America
22551,Yes,IN-2015-DK1289559-42281,Southeastern Asia
34645,Yes,ES-2014-SJ2021548-41998,Western Europe
18825,Yes,IN-2014-BS1159027-42000,Eastern Asia
36699,Yes,US-2013-GM14500101-41366,South America
36700,Yes,IN-2013-KM1666059-41574,Southeastern Asia
30148,Yes,ID-2014-RP1927059-41918,Southeastern Asia
23432,Yes,IN-2015-AS102857-42217,Oceania
18041,Yes,US-2013-EJ1372018-41628,South America
31072,Yes,IN-2015-CR128207-42270,Oceania
4203,Yes,US-2014-FO14305140-41944,Southern US
24711,Yes,SF-2012-CC2685117-41263,Southern Africa
50607,Yes,IT-2012-NF18385139-41237,Northern Europe
1815,Yes,CA-2015-EB13705140-42321,Eastern US
36275,Yes,US-2014-JE1574555-41971,Central America
16407,Yes,ES-2013-TB2162548-41374,Western Europe
33778,Yes,CA-2015-JS594023-42346,Eastern Canada
767,Yes,IN-2015-MH1811592-42116,Oceania
40387,Yes,US-2013-MA1799536-41346,Caribbean
15424,Yes,IN-2012-JM15265144-41031,Southeastern Asia
15440,Yes,CA-2012-JG15115140-41189,Southern US
40570,Yes,US-2015-CG1252055-42316,Central America
28058,Yes,MX-2014-RR1931526-41951,South America
5745,Yes,CA-2014-CK12595140-41711,Eastern US
22197,Yes,MX-2014-DM1295598-41807,Central America
43214,Yes,MX-2012-BS1159039-41175,Central America
23694,Yes,MX-2012-DS1318018-41081,South America
22516,Yes,TU-2015-CS2355134-42101,Western Asia
23962,Yes,ID-2014-EB1397559-41919,Southeastern Asia
19839,Yes,IN-2014-AC1061558-41808,Southern Asia
37599,Yes,EG-2012-NM844538-41002,North Africa
24932,Yes,ES-2014-RB1964545-41859,Western Europe
45596,Yes,IN-2015-MA17995121-42230,Southern Asia
15270,Yes,NI-2013-EH376595-41500,Western Africa
35712,Yes,IR-2015-BD162060-42252,Southern Asia
27922,Yes,IN-2014-PB19210130-41872,Southeastern Asia
49747,Yes,IN-2015-AA1031558-42361,Southern Asia
36180,Yes,TZ-2015-BM1785129-42285,Eastern Africa
31562,Yes,IV-2014-LC688529-41898,Western Africa
26745,Yes,IN-2015-DL1292558-42167,Southern Asia
16452,Yes,EG-2015-NF838538-42060,North Africa
7361,Yes,CA-2014-ND18370140-41963,Eastern US
6274,Yes,NI-2012-BM114095-41061,Western Africa
19775,Yes,CA-2012-CM11815140-41226,Central US
4000,Yes,ES-2015-CJ1201064-42323,Southern Europe
